,COMID,LON_DD,LAT_DD,region_vpu,CatArea,WsArea,CatPctFull,WsPctFull,PctImp2006Cat,PctImp2006Ws
866,12787608,-109.32365,44.37288,MS_10U,0.2655,1408.6215,100,100,0.250847458,0.032728167
867,12792773,-110.11679,44.50401,MS_10U,8.9829,8.9829,100,100,0,0
868,12794017,-109.38324,44.54282,MS_10U,4.1607,41.6277,100,100,0,0
869,12794933,-109.50792,44.48297,MS_10U,2.7243,67.1517,100,100,0.128840436,0.00635278
870,12795575,-109.85383,44.34564,MS_10U,1.1592,2.5983,100,100,0,0
871,12801538,-108.35394,44.99132,MS_10U,0.4221,0.4221,100,100,0.626865672,0.626865672
872,12801538,-108.35394,44.99132,MS_10U,0.4221,0.4221,100,100,0.626865672,0.626865672
873,12801538,-108.35394,44.99132,MS_10U,0.4221,0.4221,100,100,0.626865672,0.626865672
874,12801538,-108.35394,44.99132,MS_10U,0.4221,0.4221,100,100,0.626865672,0.626865672
875,12813075,-109.39757,44.10216,MS_10U,0.7992,27.4086,100,100,0,0
876,12816627,-108.97902,44.20063,MS_10U,1.9818,115.1775,100,100,0.205267938,0.070107443
877,12817749,-109.48939,43.96975,MS_10U,5.6673,5.6673,100,100,0,0
878,12828432,-107.25455,44.42743,MS_10U,0.0189,9.8127,100,100,0,0
879,12828900,-107.43706,44.12135,MS_10U,13.9635,47.16,100,100,0.276764422,0.164255725
880,12830296,-107.24798,43.81833,MS_10U,2.8944,71.4096,100,100,0.009639303,0.11306463
881,12830684,-107.37865,43.64639,MS_10U,1.341,483.2316,100,100,1.74966443,0.121816123
882,12830684,-107.37865,43.64639,MS_10U,1.341,483.2316,100,100,1.74966443,0.121816123
883,12830684,-107.37865,43.64639,MS_10U,1.341,483.2316,100,100,1.74966443,0.121816123
884,12830684,-107.37865,43.64639,MS_10U,1.341,483.2316,100,100,1.74966443,0.121816123
885,12830978,-107.23897,43.55997,MS_10U,1.5012,1.5012,100,100,0.035371703,0.035371703
886,12842094,-108.19736,43.88713,MS_10U,4.4082,1068.5709,100,100,0.770518579,0.224711341
887,12842326,-108.83739,43.84891,MS_10U,3.123,14.8041,100,100,0.110086455,0.073439115
888,12868037,-108.84934,43.53978,MS_10U,4.1085,27.0333,100,100,0.263307777,0.121350335
889,12870137,-108.79684,43.38981,MS_10U,22.1868,114.8679,100,100,0.537806263,0.481434761
890,12882722,-108.97095,42.72418,MS_10U,4.8699,128.997,100,100,0,0
891,12883298,-108.51601,42.59226,MS_10U,11.3328,80.4483,100,100,0.04272554,0.065591193
892,12887971,-108.90919,43.09746,MS_10U,9.0756,357.2046,100,100,0.278460928,0.056196365
893,12888127,-108.82174,43.00813,MS_10U,6.8292,128.4768,100,100,1.217712177,0.212795618
894,12889889,-109.17991,42.87319,MS_10U,0.7389,3.0753,100,100,0,0
895,12900300,-109.40092,43.28194,MS_10U,27.9828,140.058,100,100,0.008523093,0.001914921
896,13258315,-106.66309,46.49316,MS_10U,0.9513,984.0744,100,100,0.256385998,0.252268121
897,13466546,-103.86498,47.20434,MS_10U,0.4635,1702.0224,100,100,0.633009709,0.410417336
898,13466672,-103.99307,47.16298,MS_10U,5.6376,1564.9119,100,100,0.638569604,0.427689699
899,14375909,-101.46227,44.59972,MS_10U,6.0849,975.3381,100,100,0.329093329,0.203238139
900,14395758,-103.325,43.98736,MS_10U,6.6492,434.5128,100,100,0.763400108,0.453561782
901,14395768,-103.41763,43.98697,MS_10U,3.2562,391.4721,100,100,0.56053068,0.476666153
902,14395920,-103.15437,43.93649,MS_10U,15.768,567.1818,100,100,0.100171233,0.535180783
903,14470059,-102.60972,47.61804,MS_10U,5.3784,58.239,100,100,0.137048193,0.165306753
904,14484968,-100.67056,46.0661,MS_10U,6.9705,57.7719,100,100,0.581923822,0.080774563
905,14485464,-100.75213,46.19369,MS_10U,0.495,568.3113,100,100,0.76,0.107993102
906,14490154,-100.21397,45.85526,MS_10U,5.6187,1571.4999,100,100,0.16850873,0.338278036
907,14490154,-100.21397,45.85526,MS_10U,5.6187,1571.4999,100,100,0.16850873,0.338278036
908,14490688,-100.61466,45.73462,MS_10U,5.4117,710.703,100,100,0.157159488,0.301776692
909,14518943,-101.43027,47.13092,MS_10U,0.9945,44.1009,100,100,0.284162896,0.161200792
910,14519199,-101.11893,47.06123,MS_10U,4.725,497.9772,100,100,0.165142857,0.312652266
911,14552439,-103.66381,44.2763,MS_10U,4.743,31.9455,100,100,0.899051233,0.224538667
912,14553173,-103.17129,44.24933,MS_10U,2.7909,337.914,100,100,1.056755885,0.6051084
913,14555621,-102.64163,44.25027,MS_10U,5.0481,1253.9556,100,100,0.056516313,0.308296083
914,14566564,-103.63652,47.20754,MS_10U,0.7344,17340.6177,100,100,0,0.241291785
915,14569240,-103.56338,46.54626,MS_10U,2.646,704.043,100,100,0.023469388,0.329725031
916,14569798,-103.5468,46.90917,MS_10U,4.3344,16045.0326,100,100,0.448089701,0.231751969
917,14571638,-103.9174,46.299,MS_10U,5.4549,12095.6004,100,100,1.900841445,0.229868457
918,14586327,-103.56977,48.28134,MS_10U,5.823,1847.961,100,100,0.504173107,0.294256048
919,14665097,-100.32274,46.26998,MS_10U,1.818,1968.2235,100,100,0.160891089,0.422252808
920,16013194,-97.35502,43.54582,MS_10U,1.8081,599.0472,100,100,0.047287208,0.465936407
921,16013962,-97.1605,43.49212,MS_10U,0.4464,2362.4253,100,100,0.310483871,0.296729382
922,16014512,-97.24139,43.25848,MS_10U,4.5216,164.5803,100,100,0.239052548,0.241689315
923,16014810,-97.0092,43.13893,MS_10U,3.7638,441.4356,100,100,0.217599235,0.282056092
924,16014810,-97.0092,43.13893,MS_10U,3.7638,441.4356,100,100,0.217599235,0.282056092
925,16014810,-97.0092,43.13893,MS_10U,3.7638,441.4356,100,100,0.217599235,0.282056092
926,16014810,-97.0092,43.13893,MS_10U,3.7638,441.4356,100,100,0.217599235,0.282056092
927,16015248,-97.25068,43.26115,MS_10U,1.6209,142.8786,100,100,0.143808995,0.248056742
928,16029880,-100.86819,43.01942,MS_10U,10.0053,111.7575,100,100,0.129621301,0.207682706
929,16071540,-102.16349,43.69679,MS_10U,22.1706,9795.8466,100,100,0.340139644,0.351467264
930,16072988,-101.46827,43.69074,MS_10U,0.6651,874.7802,100,100,0,0.393932784
931,16073096,-101.77888,43.68026,MS_10U,13.8132,201.2094,100,100,0.419859265,0.34576814
932,16073406,-101.78264,43.64348,MS_10U,3.7566,140.5413,100,100,0.310493531,0.326908176
933,16073458,-101.21513,43.6396,MS_10U,0.7146,564.5493,100,100,0.447103275,0.406042307
934,16073500,-101.45681,43.63361,MS_10U,3.9321,807.5475,100,100,0.784161135,0.40256666
935,16074154,-101.80563,43.56028,MS_10U,4.1967,1021.0284,100,100,0.409607549,0.390919685
936,16074256,-101.80931,43.54068,MS_10U,2.8143,1014.4701,100,100,1.09178126,0.391752404
937,16074260,-101.71777,43.54188,MS_10U,3.4911,74.7459,100,100,0.381283836,0.354986695
938,16074364,-101.79717,43.52787,MS_10U,2.907,983.5992,100,100,0.230650155,0.38837008
939,16074690,-101.20031,43.5017,MS_10U,0.4248,232.6635,100,100,0.86440678,0.353089763
940,16093821,-102.23158,43.53033,MS_10U,14.2362,646.3395,100,100,0.517827791,0.483852372
941,16095591,-102.51083,43.4847,MS_10U,1.5237,7435.3032,100,100,0.190785588,0.358846415
942,16096497,-102.38916,43.3821,MS_10U,8.3421,335.0016,100,100,0.503182652,0.460577502
943,16097365,-102.817,43.28704,MS_10U,1.9233,5729.7366,100,100,0.168460459,0.390827338
944,16101059,-103.715891,42.622145,MS_10U,13.3587,122.6178,100,100,0.482584383,0.286695733
945,16129753,-100.95056,44.11271,MS_10U,2.3193,4652.9181,100,100,0.292588281,0.338596869
946,16129761,-100.97057,44.10666,MS_10U,6.4845,4643.991,100,100,0.420263706,0.339029727
947,16156778,-103.34426,45.33702,MS_10U,2.9979,201.0582,100,100,0.022515761,0.175243288
948,16159036,-102.68721,45.31001,MS_10U,1.6722,327.2517,100,100,0.331001076,0.095373378
949,16160118,-102.59679,45.15363,MS_10U,2.43,4093.1676,100,100,0.162222222,0.131541059
950,16160164,-102.81335,45.13667,MS_10U,9.3285,3679.4475,100,100,0.028847082,0.127888413
951,16175434,-102.84166,45.13349,MS_10U,2.3301,2612.9844,100,100,0,0.141456872
952,16184610,-103.34138,45.61839,MS_10U,3.6324,1217.7324,100,100,0.027750248,0.159628421
953,16184872,-103.61729,45.5702,MS_10U,2.8818,194.6673,100,100,0,0.110884571
954,16184910,-103.66335,45.55726,MS_10U,1.782,161.127,100,100,0,0.123163716
955,16184930,-103.38107,45.5491,MS_10U,0.1773,291.5604,100,100,0,0.144772747
956,16203718,-100.87239,46.38959,MS_10U,1.8198,10643.3901,100,100,0,0.24995271
957,16211374,-102.89902,46.5479,MS_10U,0.0396,732.4794,100,100,0,0.338110942
958,16213266,-102.47196,46.40205,MS_10U,1.5525,105.2685,100,100,0.003478261,0.306476296
959,16213846,-102.24009,46.478,MS_10U,1.6668,472.797,100,100,0.004859611,0.252938153
960,16214164,-101.92956,46.33886,MS_10U,3.9852,3063.0141,100,100,0.200993677,0.325591058
961,16224157,-101.73285,46.58915,MS_10U,1.5408,4808.7279,100,100,0.095794393,0.586701631
962,16224157,-101.73285,46.58915,MS_10U,1.5408,4808.7279,100,100,0.095794393,0.586701631
963,16224157,-101.73285,46.58915,MS_10U,1.5408,4808.7279,100,100,0.095794393,0.586701631
964,16224157,-101.73285,46.58915,MS_10U,1.5408,4808.7279,100,100,0.095794393,0.586701631
965,16224877,-101.75392,46.60356,MS_10U,14.5476,281.4966,100,100,0.168893838,0.269072877
966,16224883,-101.24902,46.61817,MS_10U,3.2472,7488.0594,100,100,0.24113082,0.489043476
967,16235093,-102.88839,46.99019,MS_10U,6.3531,606.8565,100,100,0.232327525,0.374831117
968,16236333,-102.13625,46.69953,MS_10U,0.6237,3821.5863,100,100,0.102453102,0.666833953
969,16246771,-102.70479,47.37905,MS_10U,3.0402,174.9897,100,100,0.191533452,0.518080778
970,16246991,-102.19245,47.30457,MS_10U,2.4714,930.1635,100,100,2.510560816,0.319156471
971,16247055,-102.06395,47.2784,MS_10U,0.2799,1334.5389,100,100,1.090032154,0.296504433
972,16247217,-102.76832,47.2355,MS_10U,2.2563,529.2603,100,100,1.48344635,0.230121738
973,16248681,-101.3964,47.35804,MS_10U,34.7967,6437.8845,100,100,0.291570752,0.329220678
974,16248881,-101.80795,47.25584,MS_10U,2.7468,1517.7924,100,100,0.48197903,0.311510191
975,16249807,-101.80805,47.24581,MS_10U,6.7707,3762.153,100,100,0.256147813,0.265135868
976,17533391,-103.86614,44.04169,MS_10U,2.0412,71.802,100,100,0.617283951,0.146415142
977,19242263,-100.19379,45.3231,MS_10U,3.7611,1290.4146,100,100,0.264417325,0.347948171
978,19246467,-101.31018,44.74709,MS_10U,6.9363,129.0528,100,100,0.394187103,0.242279904
979,19247711,-100.33451,44.898,MS_10U,8.0307,528.3108,100,100,0.127759722,0.544784434
980,20178467,-100.76237,43.57082,MS_10U,0.8235,3612.6351,100,100,1.469945355,0.383997016
981,20179805,-101.10545,43.11223,MS_10U,0.4464,198.3186,100,100,0,0.207625003
982,20179873,-101.66659,43.0793,MS_10U,2.6847,53.9109,100,100,0.08749581,0.458723561
983,20179881,-101.04034,43.0859,MS_10U,19.1277,273.4767,100,100,0.063990966,0.125227487
984,20181285,-100.76374,43.48077,MS_10U,4.9914,3311.6328,100,100,0.038586369,0.393797193
985,20182043,-100.88957,43.33336,MS_10U,4.7331,2636.1297,100,100,0.888191671,0.405777948
986,20182993,-100.90055,43.26497,MS_10U,1.6821,2334.0168,100,100,0.081326913,0.380951371
987,21530030,-103.03427,48.21348,MS_10U,1.0575,288.1809,100,100,0.249361702,0.460014179
988,21530980,-103.14309,48.0097,MS_10U,1.6623,636.8931,100,100,0.09474824,0.291400237
989,21534306,-102.76152,48.31708,MS_10U,3.8016,1566.5598,100,100,0.831439394,0.436700214
990,21534354,-102.77786,48.20962,MS_10U,8.5536,1795.2876,100,100,0.382154882,0.415782017
991,21831017,-101.19269,45.79704,MS_10U,0.9009,75.0879,100,100,0.018981019,0.462477976
992,21831213,-101.27658,45.77107,MS_10U,4.6917,106.6248,100,100,0.234030309,0.232890472
993,21831539,-101.83905,45.68733,MS_10U,3.0582,9171.3582,100,100,0.045026486,0.26627537
994,21831681,-101.70366,45.66439,MS_10U,0.2664,10200.8331,100,100,0,0.253475591
995,21831763,-101.464,45.67639,MS_10U,5.5503,62.1117,100,100,0.107832009,0.108849057
996,21832337,-101.92442,45.564,MS_10U,3.4767,285.2163,100,100,0.092156355,0.140037929
997,21832377,-101.01628,45.57118,MS_10U,2.2221,292.0356,100,100,0.009720535,0.159502472
998,21832377,-101.01628,45.57118,MS_10U,2.2221,292.0356,100,100,0.009720535,0.159502472
999,21832377,-101.01628,45.57118,MS_10U,2.2221,292.0356,100,100,0.009720535,0.159502472
1000,21832377,-101.01628,45.57118,MS_10U,2.2221,292.0356,100,100,0.009720535,0.159502472
1001,21832875,-101.08436,45.50982,MS_10U,17.8848,73.8135,100,100,0.267964976,0.171017497
1002,21833461,-101.32253,45.52967,MS_10U,7.4313,273.5577,100,100,0.024100763,0.218402187
1003,21833833,-100.90695,45.62549,MS_10U,2.0115,398.5614,100,100,0.362863535,0.135019849
1004,21848067,-103.35518,46.10229,MS_10U,6.9444,224.0847,100,100,0.42820114,1.042215734
1005,21860502,-102.02499,46.04768,MS_10U,3.1113,2612.8989,100,100,0.269308649,0.298837739
1006,21861434,-101.49706,46.03805,MS_10U,1.8936,4207.2588,100,100,0,0.255861085
1007,21861500,-101.61667,46.03088,MS_10U,3.6576,3704.9058,100,100,0.034448819,0.262526594
1008,251166,-97.553,36.1449,MS_11,0.5958,250.5834,100,100,0.219033233,0.275082068
1009,380740,-95.165348,35.690043,MS_11,2.8494,2.8494,100,100,0.136765635,0.136765635
1010,418101,-96.28,35.21963889,MS_11,22.1751,895.113,100,100,0.322293924,0.972109555
1011,430036,-96.7104,34.3532,MS_11,2.7639,172.1358,100,100,0.622598502,0.079775387
1012,430440,-96.720563,34.248238,MS_11,20.8647,91.2366,100,100,0.621187939,0.390435417
1013,492724,-97.330866,36.006407,MS_11,3.2787,74243.9988,100,100,0.048860829,0.479730022
1014,512517,-95.255333,35.238788,MS_11,7.29,66.4695,100,100,0.159259259,0.329266807
1015,535655,-96.483066,35.803914,MS_11,2.7153,185.4054,100,100,0.165396089,0.422109065
1016,535655,-96.483066,35.803914,MS_11,2.7153,185.4054,100,100,0.165396089,0.422109065
1017,538279,-96.315557,35.537466,MS_11,0.6435,53.5437,100,100,0.348251748,0.212260266
1018,614890,-94.968572,34.525401,MS_11,0.1206,228.1473,100,100,1.23880597,0.145287715
1019,628847,-94.485097,34.538495,MS_11,3.879,4.4865,100,100,0.13225058,0.114944835
1020,683473,-98.307921,35.046785,MS_11,73.4148,9454.8726,100,100,1.011462266,0.309010097
1021,685855,-98.2196,34.8839,MS_11,1.6515,54.6984,100,100,5.862125341,0.911017507
1022,691121,-98.875676,34.999916,MS_11,2.5785,16.2495,100,100,0.064921466,0.094322902
1023,914231,-103.3661,38.1075,MS_11,19.4256,4945.1922,100,100,0.097479615,0.12676476
1024,916469,-106.44919,39.28555,MS_11,13.8915,20.8386,100,100,0.001554908,0.001036538
1025,916523,-106.39487,39.21525,MS_11,27.9,30.9123,100,100,0.01916129,0.017294087
1026,917401,-106.3951,38.99335,MS_11,11.1042,114.7779,100,100,0.155778894,0.029200743
1027,934818,-103.377,37.79719,MS_11,11.5533,8377.6338,100,100,0.035366519,0.165359615
1028,934818,-103.377,37.79719,MS_11,11.5533,8377.6338,100,100,0.035366519,0.165359615
1029,938618,-103.6313,37.49424,MS_11,14.9805,863.6157,100,100,0.018443977,0.101333614
1030,938732,-103.8042,37.4215,MS_11,5.8005,5408.8596,100,100,0.052288596,0.208629708
1031,938732,-103.8042,37.4215,MS_11,5.8005,5408.8596,100,100,0.052288596,0.208629708
1032,951469,-104.6781,38.1608,MS_11,1.5615,42.2928,100,100,0.578674352,0.191458121
1033,951779,-104.9454,38.06801,MS_11,2.1456,187.6257,100,100,0.576342282,0.219553611
1034,977180,-103.77298,37.82706,MS_11,7.0083,729.8586,100,100,0.257865674,0.181563936
1035,977212,-103.8207,37.7904,MS_11,16.11,712.8414,100,100,0.342290503,0.180557695
1036,997576,-103.68298,38.88674,MS_11,67.9446,509.8914,100,100,0.106829682,0.071692325
1037,998650,-103.74602,38.92283,MS_11,14.3757,146.9196,100,100,0.062730858,0.062158487
1038,1000901,-103.02667,37.51337,MS_11,13.1976,615.8268,100,100,0.079037098,0.069567937
1039,1011504,-94.933678,32.93581,MS_11,2.1501,21.6801,100,100,0.628714943,2.465440658
1040,1015843,-94.604617,33.049267,MS_11,53.3232,58.2309,100,100,0.967965163,0.983941516
1041,1015993,-94.46824,33.068254,MS_11,50.4504,87.8679,100,100,0.48642429,0.569204454
1042,1528161,-104.9048,39.11132,MS_11,13.1049,73.2348,100,100,1.127601126,0.430541218
1043,1528165,-104.99185,39.08482,MS_11,11.4642,17.9829,100,100,0.07253886,0.212802162
1044,1529481,-104.845,38.964,MS_11,0.6282,57.7197,100,100,5.660458453,0.322875899
1045,1539599,-94.971,35.53747222,MS_11,9.1944,58.8321,100,100,0.375,0.283544188
1046,1594833,-102.1344,38.12832,MS_11,12.0114,302.0121,100,100,0.291473101,0.167128072
1047,1594901,-102.6092,38.12673,MS_11,9.1827,81.1395,100,100,1.011271195,0.546469968
1048,1595563,-102.33591,38.06505,MS_11,4.0239,303.4242,100,100,1.224334601,0.103530305
1049,3132249,-97.670506,34.085611,MS_11,4.6971,319.1904,100,100,0.025675417,0.101774677
1050,3750466,-94.025326,33.692831,MS_11,2.6937,5.9265,100,100,0.120614768,0.353530752
1051,3750466,-94.025326,33.692831,MS_11,2.6937,5.9265,100,100,0.120614768,0.353530752
1052,5262424,-99.93006,36.038305,MS_11,1.7019,119.8701,100,100,0.008989952,0.092117217
1053,5265598,-98.861355,35.956442,MS_11,7.65,119.9952,100,100,0.262470588,0.165134105
1054,6046634,-94.707477,34.77874,MS_11,1.6119,10.0539,100,100,0.122836404,0.172500224
1055,6047880,-94.853,34.87944444,MS_11,0.5823,181.5741,100,100,0.938176198,0.245240373
1056,7518447,-91.20976,37.18142,MS_11,5.373,112.2264,100,100,0.003685092,0.114229807
1057,7522393,-90.884347,36.643824,MS_11,2.3571,25.3809,100,100,1.558991982,0.650792525
1058,7561231,-91.270058,36.218228,MS_11,2.16,34.4889,100,100,0.270416667,0.163748336
1059,7583121,-94.958547,36.855037,MS_11,19.26,19.26,100,100,0.606495327,0.606495327
1060,7583433,-94.70095,36.80195,MS_11,28.3959,239.6745,100,100,1.247757599,1.045590582
1061,7627960,-92.835666,36.244619,MS_11,3.6567,539.3817,100,100,2.399950775,1.83723697
1062,7649759,-92.45919,36.85155,MS_11,0.2673,561.7458,100,100,0.632996633,0.23798469
1063,7653249,-92.122523,36.339836,MS_11,1.9161,143.5887,100,100,0.339596054,0.545539447
1064,7752570,-94.025742,35.759006,MS_11,3.6657,56.8872,100,100,0,0.075480952
1065,7764691,-93.142776,35.755825,MS_11,0.5049,55.7163,100,100,0.067736185,0.202868819
1066,7769353,-93.129851,35.400951,MS_11,1.9224,48.4767,100,100,2.429775281,0.958115961
1067,7802223,-93.949033,35.106626,MS_11,4.8627,62.6643,100,100,1.0094392,0.599379551
1068,7805589,-93.603316,34.986,MS_11,0.5427,235.1862,100,100,0.366500829,0.284568993
1069,7816212,-92.305046,35.460976,MS_11,3.7323,85.3038,100,100,0.305280926,0.416587538
1070,7831484,-94.215022,34.785985,MS_11,1.503,49.4487,100,100,0.238323353,0.18877746
1071,8344069,-93.38834,31.751762,MS_11,6.2172,6.2172,100,100,0.326433121,0.326433121
1072,8344069,-93.38834,31.751762,MS_11,6.2172,6.2172,100,100,0.326433121,0.326433121
1073,8348821,-95.929642,33.746157,MS_11,3.2202,32.7789,100,100,0.119899385,0.16616787
1074,8350015,-96.014601,33.668361,MS_11,10.4706,720.9747,100,100,0.074608905,0.979107034
1075,11774403,-91.742533,35.543309,MS_11,1.8522,13.0455,100,100,0.172011662,0.455329424
1076,11777187,-92.082498,35.580108,MS_11,3.9645,9.5634,100,100,0.512372304,0.621023904
1077,11808444,-91.735771,36.074086,MS_11,2.7702,156.7359,100,100,0.308641975,0.576224081
1078,11818887,-92.857015,35.971416,MS_11,0.4275,1922.3118,100,100,0.315789474,0.221473176
1079,11831666,-91.675504,35.85848,MS_11,2.4435,173.4147,100,100,0.436832413,0.551615866
1080,11831666,-91.675504,35.85848,MS_11,2.4435,173.4147,100,100,0.436832413,0.551615866
1081,13755091,-99.881552,35.391558,MS_11,17.3205,20.2599,100,100,0.493115095,0.57625161
1082,13970218,-99.093169,34.211845,MS_11,8.541,49164.516,100,100,1.107692308,0.384594938
1083,19957398,-97.611901,34.840201,MS_11,13.6557,16.6806,100,100,5.069465498,4.313963526
1084,19969876,-101.321892,35.767469,MS_11,0.5256,50137.2261,100,100,0,0.242676886
1085,20024085,-103.8457,36.1998,MS_11,7.5708,1200.0519,100,100,0.028292915,0.070379956
1086,20059534,-105.236048,36.43577,MS_11,3.807,18.5841,100,100,0.013711584,0.10169984
1087,20074882,-97.163604,38.011978,MS_11,0.981,31.2615,100,100,0.193577982,0.28282712
1088,20874596,-95.252582,37.352714,MS_11,1.6245,36.7578,100,100,2.214404432,1.162675677
1089,20874596,-95.252582,37.352714,MS_11,1.6245,36.7578,100,100,2.214404432,1.162675677
1090,20920575,-96.80856,38.24499,MS_11,0.3717,352.8702,100,100,0.983050847,0.200977867
1091,20969318,-96.643487,36.525273,MS_11,18.4788,73.1106,100,100,0.043687902,0.131853657
1092,20983869,-98.364988,37.477001,MS_11,1.9575,139.3974,100,100,0.28183908,0.214615911
1093,21009159,-99.16539,37.51687,MS_11,3.0186,22.8717,100,100,0.065593321,0.116908669
1094,21012349,-98.925902,37.395263,MS_11,0.3546,167.4036,100,100,1.157360406,0.117029741
1095,21044868,-99.231,36.68,MS_11,5.9724,14.319,100,100,0.095539482,0.187240729
1096,21117031,-102.5199,36.9188,MS_11,11.6127,5725.4265,100,100,0.625978455,0.081400626
1097,21772625,-95.362903,36.309261,MS_11,67.5963,67.5963,100,100,0.803680083,0.803680083
1098,24870002,-94.7071,34.5663,MS_11,0.2862,65.6766,100,100,1.56918239,0.184188889
1099,1080149,-95.05555,31.06555,TX_12,1.1286,252.5409,100,100,0.601275917,0.488423063
1100,1147391,-94.962951,32.055541,TX_12,19.6938,124.1973,100,100,0.863312311,1.397544874
1101,1157301,-94.586914,31.956389,TX_12,8.5266,29.7054,100,100,0.328900148,0.575016664
1102,1164649,-94.700165,30.831143,TX_12,1.5228,15.6393,100,100,0.342198582,0.521551476
1103,1165033,-94.292842,30.617946,TX_12,35.1108,129.5307,100,100,0.458320517,0.777228101
1104,1278566,-96.91912,33.025379,TX_12,38.5497,39.8961,100,100,28.23925478,28.23700061
1105,1455353,-96.166068,31.898554,TX_12,8.4177,718.6995,100,100,0.703945258,1.472712587
1106,1456227,-95.43416,31.395792,TX_12,2.2392,2.2392,100,100,0.768488746,0.768488746
1107,1479409,-94.364613,29.887579,TX_12,62.7894,62.7975,100,100,1.033282688,1.033149409
1108,1490758,-95.83071,30.959222,TX_12,2.8998,41.0544,100,100,1.077281192,4.008812697
1109,1492230,-95.20188,30.685259,TX_12,3.1338,3.1338,100,100,0.40493969,0.40493969
1110,1508029,-95.916783,30.132245,TX_12,26.8092,33.2136,100,100,0.819625352,0.878034901
1111,1566004,-95.425424,29.46917,TX_12,17.0298,26.1441,100,100,1.900750449,2.308823023
1112,1566004,-95.425424,29.46917,TX_12,17.0298,26.1441,100,100,1.900750449,2.308823023
1113,1606728,-96.186163,29.426534,TX_12,12.2418,37.8891,100,100,0.15233054,0.214399392
1114,2578249,-98.126858,31.590495,TX_12,4.9923,416.6262,100,100,0.051919957,0.138063329
1115,2578249,-98.126858,31.590495,TX_12,4.9923,416.6262,100,100,0.051919957,0.138063329
1116,5280868,-94.247311,31.974233,TX_12,9.4635,9.4635,100,100,0.23870661,0.23870661
1117,5290219,-97.569607,28.365737,TX_12,92.3607,696.3426,100,100,0.224930084,0.71927353
1118,5293603,-95.425851,32.76347,TX_12,5.5008,23.0211,100,100,2.846040576,2.627585128
1119,5507060,-99.441634,33.108647,TX_12,5.2164,2693.6469,100,100,0.01984127,0.333473998
1120,5511974,-97.970304,32.280296,TX_12,14.2092,119.6451,100,100,1.110717,0.339178119
1121,5523904,-97.416345,31.54135,TX_12,23.4549,311.9706,100,100,0.126395764,0.096037896
1122,5531454,-97.53565,31.693583,TX_12,1.746,355.1301,100,100,0.725257732,0.215018665
1123,5707482,-100.756666,31.443617,TX_12,14.3586,295.4763,100,100,0.394947975,0.191774772
1124,5778961,-98.069603,30.597374,TX_12,3.7296,52.6104,100,100,0.131756757,0.11314493
1125,5785441,-98.895282,30.286987,TX_12,12.3111,50.9337,100,100,8.297901893,2.212022688
1126,8328720,-93.187581,31.162541,TX_12,5.4666,11.0565,100,100,3.024695423,1.931135531
1127,8330660,-93.3542,30.953,TX_12,22.896,965.4534,100,100,1.159316038,2.109687842
1128,8330674,-93.737631,30.831353,TX_12,45.3933,74.1636,100,100,2.836727006,1.833879423
1129,9349225,-96.803617,28.948617,TX_12,10.1448,302.1579,100,100,0.114265436,0.109980907
1130,9349285,-96.820633,28.89305,TX_12,25.4115,247.4541,100,100,0.694350983,0.165783473
1131,9354458,-96.224393,29.042984,TX_12,11.4147,24.9561,100,100,0.262950406,0.283602005
1132,9535219,-93.959823,31.482072,TX_12,17.7201,28.2591,100,100,0.324648281,0.29424504
1133,10834494,-99.122083,29.7364,TX_12,4.5162,788.391,100,100,0.209645277,0.107121086
1134,10839890,-98.533257,29.527345,TX_12,17.109,51.5898,100,100,38.68232509,29.27397858
1135,3212451,-103.340998,31.419392,RG_13,1.4031,54034.7481,100,100,0.361770366,0.230789574
1136,17825906,-106.604393,35.971034,RG_13,0.3528,153.8811,100,100,0,0.003111493
1137,17825906,-106.604393,35.971034,RG_13,0.3528,153.8811,100,100,0,0.003111493
1138,17825958,-106.486996,35.958652,RG_13,0.7218,45.6183,100,100,0,0.002426658
1139,17825958,-106.486996,35.958652,RG_13,0.7218,45.6183,100,100,0,0.002426658
1140,17826636,-106.719795,35.718212,RG_13,12.231,511.3098,100,100,0.474834437,0.103467213
1141,17843354,-106.542111,36.955387,RG_13,0.7731,72.963,100,100,0.947613504,0.117195017
1142,17843416,-106.453552,36.868836,RG_13,6.3792,6.3792,100,100,0.251551919,0.251551919
1143,17844562,-106.50028,36.59766,RG_13,32.0121,55.0179,100,100,0.111079873,0.072974432
1144,17845484,-106.007372,36.492676,RG_13,6.3,361.3608,100,100,0.232,0.209027377
1145,17864870,-105.671828,36.148635,RG_13,10.9692,116.1243,100,100,1.304479816,0.139110419
1146,17864870,-105.671828,36.148635,RG_13,10.9692,116.1243,100,100,1.304479816,0.139110419
1147,17875239,-106.68959,37.32959,RG_13,10.6803,10.6803,100,100,0,0
1148,17880566,-106.37607,38.06945,RG_13,20.0331,57.2571,100,100,0.437530886,0.232100473
1149,17881806,-106.56747,37.87477,RG_13,10.0413,13.6197,100,100,0.077081653,0.077512721
1150,17896331,-105.39898,37.59607,RG_13,2.6388,7.4457,100,100,0,0
1151,17906171,-107.02059,37.62065,RG_13,25.4943,43.4331,100,100,0.020439863,0.011997762
1152,20850547,-105.8837,33.4023,RG_13,2.115,17.9892,100,100,0.498297872,0.058585151
1153,1234147,-105.99117,40.1687,CO_14,5.3874,329.6619,100,100,0.664550618,0.241439184
